symbol,date,match_score,match_name,entry_price,day_high,day_low,day_close,max_gain,max_loss,final_change,is_win
MRNA,2025-12-17,73.74066662233633,CCL,31.409999,31.6991,29.92,30.53,0.9204107265333,4.743709160894903,-2.801652429215289,False
MRNA,2025-12-18,62.49539854456233,CCL,31.475,32.209999,30.610099,30.959999,2.3351834789515546,2.7478983320095303,-1.6362223987291553,True
MRNA,2025-12-19,79.46391681744065,IOBT,32.060001,34.25,31.1874,33.7,6.83093865156149,2.7217747123588656,5.115405330149563,True
MRNA,2025-12-22,67.2515181231024,CCL,34.939998,35.900001,33.580001,34.919998,2.7475760015784787,3.8923785857114237,-0.05724098782147361,True
NVAX,2025-12-01,54.901160745353586,MVIS,6.899899,6.92,6.679999,6.695,0.291323104874439,3.1870031720754173,-2.9695941926106353,False
NVAX,2025-12-03,63.61384955091842,VIVK,6.679999,6.849999,6.59,6.84,2.544910560615366,1.3472906208518853,2.3952249094648113,True
NVAX,2025-12-10,71.52082359539888,IOBT,6.649099,6.784999,6.57,6.735,2.043885946050741,1.189619826686283,1.2919194014106374,True
NVAX,2025-12-11,58.5708629250857,CCL,6.744999,6.84,6.644999,6.699999,1.4084657388385067,1.482579908462546,-0.667160958808147,False
NVAX,2025-12-12,74.01182594532673,MVIS,6.696,6.71,6.430099,6.57,0.20908004778972872,3.9710424133811157,-1.8817204301075185,False
NVAX,2025-12-17,60.56782647531503,CCL,6.695,6.76,6.5,6.534999,0.9708737864077595,2.912621359223305,-2.3898581030619908,False
NVAX,2025-12-18,51.307389748952765,VIVK,6.625,6.719999,6.5542,6.679999,1.4339471698113149,1.0686792452830218,0.830173584905654,False
NVAX,2025-12-19,54.50183359339243,MVIS,6.7656,6.864999,6.65,6.67,1.4691823341610502,1.7086437270899801,-1.4130306255173248,False
NVAX,2025-12-22,67.71967998318722,VIVK,6.88,6.98,6.679999,6.889999,1.453488372093031,2.9069912790697723,0.14533430232558917,False
NVAX,2025-12-24,55.7807958063863,CCL,6.855,7.0,6.78,6.94,2.1152443471918243,1.094091903719915,1.2399708242159002,True
AGEN,2025-12-03,58.108925061701534,VIVK,4.179999,4.255,4.13,4.179999,1.794282725904966,1.1961486115187991,0.0,False
AGEN,2025-12-08,56.79719429614511,MVIS,4.019999,4.125,3.97,4.045,2.6119658238720875,1.243756528297647,0.62191557759093,True
AGEN,2025-12-10,60.29848226244004,VIVK,3.9544,4.099999,3.819999,4.09,3.681949221120783,3.398770989277766,3.4290916447501445,True
AGEN,2025-12-17,60.93640429688673,MVIS,3.74,3.7857,3.579999,3.595,1.2219251336898296,4.278101604278082,-3.8770053475935833,False
AGEN,2025-12-19,54.45478452744776,CCL,3.519999,4.0,3.009999,3.43,13.636395919430663,14.488640479727403,-2.556790499088202,True
AGEN,2025-12-22,60.89274127174904,CCL,3.44,3.559999,3.384799,3.525,3.4883430232558132,1.6046802325581346,2.470930232558138,True
AGEN,2025-12-24,70.59288249212231,VIVK,3.359999,3.41,3.269999,3.349999,1.488125442894476,2.6785722257655524,-0.29761913619617836,False
TLRY,2025-12-01,50.81934478886035,IOBT,0.807699,0.8125,0.770799,0.7832,0.5944045987428555,4.568533575007513,-3.0331843917102708,False
TLRY,2025-12-09,72.12355092472966,IOBT,7.219999,8.18,7.099999,8.09,13.296414583990943,1.662050091696678,12.049877015218428,True
TLRY,2025-12-11,67.01798086592225,CCL,8.239999,8.59,8.079999,8.449999,4.247585466939992,1.9417478084645203,2.5485439986097194,True
TLRY,2025-12-16,66.30935930178752,VIVK,12.2003,14.5465,10.5,13.92,19.230674655541254,13.936542544035804,14.095555027335388,True
TLRY,2025-12-18,50.110448054713096,Benf,14.42,15.694399,12.09,12.31,8.837718446601947,16.158113730929266,-14.632454923717056,True
TLRY,2025-12-23,66.82534434876418,IOBT,10.2101,10.949999,9.819999,10.579999,7.246736075062922,3.8207363297127483,3.622873429251429,True
ACB,2025-12-01,50.27134801152065,VIVK,4.599999,4.625,4.51,4.545,0.543500118152191,1.9565004253261926,-1.1956306947023347,False
ACB,2025-12-02,68.72806870172515,MVIS,4.599999,4.715,4.48,4.485,2.5000222826135277,2.6086744801466253,-2.4999788043432196,True
ACB,2025-12-03,64.68728545644734,MVIS,4.514999,4.635,4.4699,4.539899,2.6578300460310036,0.9988706531275076,0.5514951387586066,True
ACB,2025-12-04,57.31742917357111,CCL,4.559999,4.659999,4.519999,4.579999,2.1929829370576535,0.8771931748230652,0.4385965874115229,True
ACB,2025-12-05,58.91181739784442,CCL,4.59,4.679999,4.57,4.618,1.9607625272331095,0.43572984749454413,0.6100217864923849,False
ACB,2025-12-09,66.46498025790238,IOBT,4.505,4.6872,4.4324,4.469999,4.044395116537179,1.611542730299657,-0.7769367369589408,True
ACB,2025-12-16,78.20846017587883,VIVK,5.269999,5.659999,4.929999,5.53,7.400380910888211,6.451614127441024,4.933606249261146,True
ACB,2025-12-17,55.981398219117665,VIVK,5.794,5.98,5.489999,5.577,3.210217466344509,5.246824301001028,-3.7452537107352373,True
ACB,2025-12-18,66.20858257830143,VIVK,6.079999,6.36,5.369999,5.375,4.605280362710593,11.677633499610772,-11.595380196608584,True
BB,2025-12-02,70.45769911072837,MVIS,4.0889,4.099999,4.0,4.065,0.27144219716795803,2.174178874513922,-0.5845092812247638,False
BB,2025-12-03,63.937434135646676,MVIS,4.045,4.179999,4.019999,4.175,3.337428924598261,0.6180716934486924,3.2138442521631614,True
BB,2025-12-05,62.15201107296292,IOBT,4.3,4.36,4.23,4.309999,1.395348837209314,1.627906976744172,0.2325348837209427,False
BB,2025-12-09,58.90403126625882,IOBT,4.394999,4.44,4.36,4.414999,1.0239137710839084,0.7963369274941814,0.4550626746445124,False
BB,2025-12-15,71.12552845927094,CCL,4.42,4.449999,4.25,4.255,0.6787104072398215,3.8461538461538445,-3.7330316742081453,False
BB,2025-12-16,57.787012810377114,CCL,4.344999,4.4397,4.23,4.385,2.1795402024258372,2.6466979624160833,0.9206216157932413,True
BB,2025-12-17,53.23747413930033,MVIS,4.414999,4.44,4.199999,4.275,0.566274193946601,4.869763277409573,-3.170985995693307,False
BB,2025-12-18,61.61825823015218,VIVK,4.355,4.429999,4.28,4.36,1.7221354764638148,1.722158438576353,0.11481056257175414,False
BB,2025-12-22,58.36724338422806,VIVK,3.855,3.99,3.759999,3.944999,3.501945525291835,2.4643579766536936,2.334604409857332,True
BB,2025-12-23,59.046824880219226,MVIS,4.054999,4.11,3.91,4.005,1.3563751803638116,3.5758085267098574,-1.233021265849873,False
BB,2025-12-24,51.050670994334865,MVIS,3.964999,3.994999,3.934999,3.99,0.7566206195764438,0.756620619576455,0.6305424036676945,False
NOK,2025-12-02,67.81218350228063,CCL,6.199999,6.224999,6.15,6.195,0.40322587148804956,0.806435613941223,-0.08062904526274527,False
NOK,2025-12-03,56.81397177038369,MVIS,6.184999,6.275,6.15,6.255,1.455149790646692,0.5658691294857121,1.1317867634254999,False
NOK,2025-12-05,51.32416474143901,VIVK,6.149799,6.169899,6.045,6.07,0.32683995037886976,1.7041044756096886,-1.2975871243921875,False
NOK,2025-12-08,51.44680301023758,CCL,6.144999,6.175,6.099999,6.159999,0.4882181429158816,0.7323028042803575,0.24410093476011438,False
NOK,2025-12-19,59.60007788226349,CCL,6.408999,6.539999,6.374,6.5,2.0440009430489887,0.5460915191280262,1.4198941207511553,True
NOK,2025-12-22,59.49029018282141,IOBT,6.514999,6.57,6.464399,6.545,0.8442211579771517,0.7766693440781833,0.46049124489504145,False
NOK,2025-12-23,57.59882563125768,MVIS,6.521999,6.556,6.5,6.53,0.52132789348787,0.33730455953765254,0.12267711172602366,False
NOK,2025-12-24,58.609604824011626,CCL,6.565,6.61,6.51,6.5763,0.6854531607006843,0.8377760853008469,0.1721249047981633,False
LYFT,2025-12-01,66.643373798991,CCL,21.069999,21.825,20.68,21.45,3.5832986987801947,1.8509682890824986,1.8035169341963426,True
LYFT,2025-12-02,57.00028589831155,MVIS,21.944999,22.61,21.549999,22.245,3.03030772523617,1.7999545135545443,1.367058617774381,True
LYFT,2025-12-03,55.43643974549405,MVIS,22.54,22.879999,22.209999,22.35,1.5084250221827968,1.4640683229813636,-0.8429458740017646,False
LYFT,2025-12-05,76.94405785177723,MVIS,22.754999,23.329999,22.4402,22.989999,2.5269172721123794,1.3834278788586223,1.032740102515493,True
LYFT,2025-12-08,65.88641407714019,CCL,23.17,23.245,22.469999,22.489999,0.3236944324557587,3.0211523521795436,-2.9348338368580094,False
LYFT,2025-12-18,57.2548771234512,MVIS,19.815,20.11,19.549999,19.86,1.4887711329800561,1.3373757254605176,0.2271006813020346,False
LYFT,2025-12-22,62.191042448369785,CCL,20.454999,20.514999,19.680299,19.95,0.2933268292997654,3.787338244308881,-2.4688292578259308,False
